split,label,source_path,flow_id,session_id,performance_id,booking_id,bot_type,completion_status,is_completed,booking_flow_started,browser_hardware_concurrency,browser_screen_h,browser_screen_ratio,browser_screen_w,browser_webdriver,captcha_avg_click_duration,captcha_avg_click_interval,captcha_avg_mouse_speed,captcha_avg_straightness,captcha_click_count,captcha_click_tempo_entropy,captcha_click_to_hover_ratio,captcha_duration_ms,captcha_hover_avg_dwell_ms,captcha_hover_count,captcha_hover_p50_dwell_ms,captcha_hover_p95_dwell_ms,captcha_hover_revisit_rate,captcha_hover_std_dwell_ms,captcha_hover_to_click_ms_p50,captcha_hover_trusted_ratio,captcha_hover_unique_grades,captcha_hover_unique_targets,captcha_mouse_curvature_rad,captcha_mouse_points,captcha_reaction_time_var_ms2,captcha_status_success,captcha_std_click_duration,captcha_std_click_interval,captcha_std_mouse_speed,captcha_trusted_ratio,completion_status_success,overall_click_tempo_entropy,overall_mouse_curvature_rad,overall_reaction_time_var_ms2,perf_actions_count,perf_avg_click_duration,perf_avg_click_interval,perf_avg_mouse_speed,perf_avg_straightness,perf_click_count,perf_click_tempo_entropy,perf_click_to_hover_ratio,perf_duration_ms,perf_hover_avg_dwell_ms,perf_hover_count,perf_hover_p50_dwell_ms,perf_hover_p95_dwell_ms,perf_hover_revisit_rate,perf_hover_std_dwell_ms,perf_hover_to_click_ms_p50,perf_hover_trusted_ratio,perf_hover_unique_grades,perf_hover_unique_targets,perf_mouse_curvature_rad,perf_mouse_points,perf_reaction_time_var_ms2,perf_std_click_duration,perf_std_click_interval,perf_std_mouse_speed,perf_trusted_ratio,queue_avg_click_duration,queue_avg_click_interval,queue_avg_mouse_speed,queue_avg_straightness,queue_click_count,queue_click_tempo_entropy,queue_click_to_hover_ratio,queue_duration_ms,queue_hover_avg_dwell_ms,queue_hover_count,queue_hover_p50_dwell_ms,queue_hover_p95_dwell_ms,queue_hover_revisit_rate,queue_hover_std_dwell_ms,queue_hover_to_click_ms_p50,queue_hover_trusted_ratio,queue_hover_unique_grades,queue_hover_unique_targets,queue_mouse_curvature_rad,queue_mouse_points,queue_position_delta,queue_position_updates_count,queue_reaction_time_var_ms2,queue_std_click_duration,queue_std_click_interval,queue_std_mouse_speed,queue_total_queue,queue_trusted_ratio,seat_avg_click_duration,seat_avg_click_interval,seat_avg_mouse_speed,seat_avg_straightness,seat_click_count,seat_click_tempo_entropy,seat_click_to_hover_ratio,seat_details_count,seat_duration_ms,seat_hover_avg_dwell_ms,seat_hover_count,seat_hover_p50_dwell_ms,seat_hover_p95_dwell_ms,seat_hover_revisit_rate,seat_hover_std_dwell_ms,seat_hover_to_click_ms_p50,seat_hover_trusted_ratio,seat_hover_unique_grades,seat_hover_unique_targets,seat_mouse_curvature_rad,seat_mouse_points,seat_reaction_time_var_ms2,seat_std_click_duration,seat_std_click_interval,seat_std_mouse_speed,seat_trusted_ratio,selected_seat_count,total_duration_ms
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_0e4z5x_success.json,flow_20260210_0e4z5x,sess_oy7245v,perf001,M78705188,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0676065103715944,0.5389879129265035,3740.3395061728393,4.0,87.33333333333333,1020.0,0.4699839854960558,0.13204128073708662,3.0,0.0,0.0,2918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9122412420952519,21.0,2082.8888888888887,6.548960901462833,61.0,0.4831065458200094,1.0,0.0,0.0,0.1937144188864444,0.6996409683561287,0.0,0.0,0.0,3436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5971065104236918,13.0,56.0,1.0,0.0,0.0,0.0,0.1716113828119969,8000.0,0.0,109.0,911.0,0.3951288670840175,0.1776523839719621,9.0,0.2704260414863776,0.0,2.0,9231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6466038991870703,64.0,12878.469135802468,17.944358444926362,277.8763214093637,0.5863415631815007,1.0,2.0,24635.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_0o2rqx_success.json,flow_20260210_0o2rqx,sess_qydwzdj,perf001,M81427819,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.49208186553944644,2499.888888888889,4.0,101.33333333333333,796.0,0.2595356435029002,0.907924878468003,3.0,0.0,0.0,1831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43366780744867417,13.0,3308.6666666666665,9.977753031397176,76.0,0.224928892315485,1.0,0.0,0.0,0.09315111643663604,0.29423128161985795,0.0,0.0,0.0,3287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7514288539489139,14.0,52.0,1.0,0.0,0.0,0.0,0.10876523037548438,8000.0,0.0,196.33333333333334,3963.5,1.0001166448283645,0.20390023787131767,3.0,0.3333333333333333,0.0,1.0,9221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7832308007601977,25.0,6690.88888888889,37.791827452800185,2182.5,1.5274695234897233,1.0,1.0,28174.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_1sgneo_success.json,flow_20260210_1sgneo,sess_kjcvrie,perf001,M76448525,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07652465283787413,0.5526211696597294,5725.421875,4.0,117.0,402.6666666666667,0.5409274589518331,0.8540362625821012,4.0,0.3060986113514965,0.0,1766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2536750790806164,11.0,7525.6875,16.3707055437449,119.07793899608589,0.43950549204177514,1.0,0.0,0.0,0.133510817222471,0.1940631311656622,0.0,0.0,0.0,3914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1503255900935951,33.0,50.0,1.0,0.0,0.0,0.0,0.2231182907419234,8000.0,0.0,115.0,1720.0,0.43088125653227227,0.6056672673821347,2.0,0.0,0.0,1.0,3057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064840094647059,20.0,15376.0,12.0,0.0,0.9191581217265234,1.0,1.0,15134.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_2x0v76_success.json,flow_20260210_2x0v76,sess_3f5oyvc,perf001,M31583767,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.5548284839876748,3389.0666666666666,4.0,100.66666666666667,767.5,0.533761248614399,0.6751684172570936,3.0,0.0,0.0,2267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5235842420648794,16.0,9564.666666666666,4.0276819911981905,7.5,0.5503147254900583,1.0,0.0,0.0,0.08039962250196744,0.6875140979417738,0.0,0.0,0.0,3710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689578352385034,9.0,29.0,1.0,0.0,0.0,0.0,0.09474557393097616,8000.0,0.0,138.0,1784.25,0.6340614512721798,0.12406799505009486,5.0,0.5,0.0,1.0,14208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7267718586473164,44.0,3991.6,15.323185047502363,539.5115267535996,0.879731517764542,1.0,1.0,27868.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_34wn0x_success.json,flow_20260210_34wn0x,sess_yfif46c,perf001,M99598939,,success,1.0,0.0,16.0,900.0,2.0,1440.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1268273412406135,1.2392091405288852,3.7083333333333335,4.0,0.5,469.6666666666667,0.334125276069478,0.29586553922335734,4.0,0.0,0.0,7494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.675781178543361,4.0,0.25,0.5,118.79768048614793,0.1147311838441212,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,8000.0,0.0,2.3333333333333335,1203.2,0.5094605217846458,0.3126777149537317,6.0,0.507309364962454,0.0,1.0,7165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.281055383572179,6.0,14.583333333333334,3.9015666369065407,1280.3250212348426,0.457255934766462,1.0,1.0,29131.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_4pohkr_success.json,flow_20260210_4pohkr,sess_euyitj7,perf001,M90995091,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.670371850075288,1263.5555555555557,4.0,101.0,620.0,0.5697584228840444,0.4133662502407819,3.0,0.3333333333333333,0.0,1701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7634360737678613,12.0,5038.222222222223,9.626352718795768,52.0,0.4621484604457273,1.0,0.0,0.0,0.38021919930178016,0.12149819020737256,0.0,0.0,0.0,3028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0591496015060866,30.0,32.0,1.0,0.0,0.0,0.0,0.43411409843131926,8000.0,0.0,99.0,591.0,0.9567259021696355,0.41853788376566575,2.0,0.0,0.0,1.0,1791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8589017250272041,15.0,16.0,4.0,0.0,1.2765944462659695,1.0,1.0,22275.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_57dyjr_success.json,flow_20260210_57dyjr,sess_5m5bm71,perf001,M60551233,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.5240576117118533,7624.987528344671,4.0,132.66666666666666,808.0,0.34702803050651054,0.38267547129262525,3.0,0.3333333333333333,0.0,2314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7015492885367598,18.0,9432.888888888889,33.06895153396242,168.0,0.33232169946680395,1.0,0.0,0.0,0.05803530228088995,0.43374167453243007,0.0,0.0,0.0,3809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5347598648515924,15.0,58.0,1.0,0.0,0.0,0.0,0.0802217406709803,8000.0,0.0,132.14285714285714,889.3333333333334,0.5523961726390195,0.14529522357202812,7.0,0.0,0.0,1.0,19503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8599212934590611,38.0,21067.061224489797,14.78830205098004,158.22733293868316,0.6685871971154901,1.0,1.0,32991.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_6nfa1v_success.json,flow_20260210_6nfa1v,sess_9mq0af3,perf001,M96306992,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15985798617120744,0.5897727092391355,2312.409722222222,4.0,84.25,376.3333333333333,0.45836574770422805,0.3898605896607427,4.0,0.3060986113514965,0.0,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878607280458368,9.0,8846.75,9.283722313813572,109.17977020594164,0.3484581419441672,1.0,0.0,0.0,0.2131190564555069,0.5539820621499814,0.0,0.0,0.0,3253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6714566108283329,16.0,23.0,1.0,0.0,0.0,0.0,0.32883870863399955,8000.0,0.0,109.33333333333333,436.0,0.7831064422690585,0.5324575446594124,3.0,0.3333333333333333,0.0,1.0,2244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809026945669841,16.0,402.8888888888889,3.7712361663282534,132.0,1.2172303824545525,1.0,1.0,13744.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_6z82zx_success.json,flow_20260210_6z82zx,sess_xhzfp1r,perf001,M28757711,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.32273196300472945,2566.3333333333335,4.0,98.66666666666667,792.0,0.6091696964915327,0.4879467644819111,3.0,0.0,0.0,2318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195486054380025,15.0,2404.6666666666665,13.59738536958076,144.0,0.4627525970652682,1.0,0.0,0.0,0.3189353777292688,0.3312114921707595,0.0,0.0,0.0,3498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7783908290791542,17.0,87.0,1.0,0.0,0.0,0.0,0.5180628506067655,8000.0,0.0,181.0,1188.0,0.26936753843299976,0.6252323585184862,3.0,0.3333333333333333,0.0,2.0,5243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19298841750176116,24.0,7860.666666666667,14.854853303438128,164.0,0.36998572332186286,1.0,2.0,20979.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_8woo31_success.json,flow_20260210_8woo31,sess_mvp4bdm,perf001,M52519183,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.4266717314654239,2322.5555555555557,4.0,122.66666666666667,808.0,0.4519976054691181,0.4302891615728558,3.0,0.0,0.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822238834729411,15.0,1205.5555555555554,18.856180831641264,8.0,0.35873292136727436,1.0,0.0,0.0,0.040009277154791294,0.93979833983407,0.0,0.0,0.0,3409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5522172552954857,7.0,81.0,1.0,0.0,0.0,0.0,0.04897341285091725,8000.0,0.0,130.33333333333334,716.0,0.3974072694155004,0.4535518927309763,3.0,0.3333333333333333,0.0,2.0,3796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3322308358367989,30.0,8084.666666666667,10.338708279513881,204.0,0.37706314691224907,1.0,2.0,16036.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_akjqt8_success.json,flow_20260210_akjqt8,sess_s3e75go,perf001,M99590415,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12972139228856858,0.46007199761344014,2135.159722222222,4.0,105.33333333333333,964.0,0.48780772539325007,0.6328148161871189,3.0,0.0,0.0,2741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5894025767643458,22.0,1464.888888888889,7.3181661333667165,52.0,0.5657110728283883,1.0,0.0,0.0,0.5017231752127431,0.4516640609411253,0.0,0.0,0.0,3177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7211406667133164,21.0,94.0,1.0,0.0,0.0,0.0,0.5449241095888899,8000.0,0.0,93.875,982.8571428571429,0.43587707477309645,0.1382762574300826,8.0,0.5188855691542743,0.0,1.0,8607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5297447469760983,63.0,7075.75,38.79573913460085,397.3650457599872,0.5673743847071507,1.0,1.0,22053.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_bsgvpj_success.json,flow_20260210_bsgvpj,sess_yukxmzj,perf001,M83188297,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.8324195997982,7753.955555555554,4.0,97.66666666666667,1027.5,0.36123446711309537,0.4169633768613852,3.0,0.0,0.0,3444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8530427340466336,19.0,28204.22222222222,4.496912521077347,108.5,0.3573891067139951,1.0,0.0,0.0,0.3301970848003149,0.34238139983106997,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8961728590427969,23.0,41.0,1.0,0.0,0.0,0.0,0.6334718807070906,8000.0,0.0,113.0,634.25,0.3657774040697224,0.39463151865669116,5.0,0.3333333333333333,0.0,1.0,3894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5804628061033699,30.0,2811.6,10.564090116995406,228.34006985196444,0.2999381494619369,1.0,1.0,17684.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_cl6l4q_success.json,flow_20260210_cl6l4q,sess_1r22iwr,perf001,M17586910,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2409217593393877,0.6049910635125748,2648.578888888889,4.0,125.0,1332.0,0.5310710599218128,0.39576368130195644,3.0,0.3333333333333333,0.0,3487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950136140149351,24.0,1077.5555555555557,7.0710678118654755,483.0,0.42027004223640646,1.0,0.0,0.0,0.18966192965030096,0.13789487957240443,0.0,0.0,0.0,3404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1457599588706489,26.0,25.0,1.0,0.0,0.0,0.0,0.35692646617360957,8000.0,0.0,105.7,715.4444444444445,0.4543176929697814,0.10210295531161377,10.0,0.6303537040242175,0.0,1.0,7814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791906811647155,50.0,9516.76,20.70772802602932,440.17297385639233,0.7275198950203859,1.0,1.0,21832.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_cnib57_success.json,flow_20260210_cnib57,sess_peyz14k,perf001,M22603707,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11424588287122239,0.7096514202780331,314.61805555555554,4.0,97.66666666666667,1152.0,0.4968338985231206,0.5838789425214369,3.0,0.0,0.0,3147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8321353018043317,21.0,662.8888888888888,3.7712361663282534,112.0,0.6958374205188994,1.0,0.0,0.0,0.3064963756245254,0.2627489693720844,0.0,0.0,0.0,3135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01195164373775,19.0,60.0,1.0,0.0,0.0,0.0,0.3558792993157722,8000.0,0.0,93.83333333333333,1827.4,0.5716355582649743,0.07844469033863523,6.0,0.45698353148488957,0.0,1.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945187355700502,80.0,595.5833333333334,8.25462833135986,1238.2147794304508,0.6792912710304624,1.0,1.0,25092.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_crx007_success.json,flow_20260210_crx007,sess_okvg6mo,perf001,M50181937,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11713658851913054,0.5290708428868549,3884.450617283951,4.0,108.0,780.5,0.5426287661177097,0.6652020352954577,3.0,0.0,0.0,2221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6836849974829672,18.0,4554.88888888889,24.26245384677046,99.5,0.5933016156094544,1.0,0.0,0.0,0.42267811261886806,0.33277250145803244,0.0,0.0,0.0,3130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6104010131635006,21.0,76.0,1.0,0.0,0.0,0.0,0.4651131679423387,8000.0,0.0,98.44444444444444,610.0,0.27963293358427277,0.19676851315456834,9.0,0.4685463540765222,0.0,1.0,6041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8221973609009519,39.0,10982.913580246914,13.047870078301933,265.8467603714591,0.3424529098328317,1.0,1.0,19166.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_gzupxk_success.json,flow_20260210_gzupxk,sess_4jeq5d2,perf001,M13571243,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15985798617120744,0.7208974407938358,1471.763888888889,4.0,116.66666666666667,640.5,0.3293784227862922,0.7135140594266104,3.0,0.3333333333333333,0.0,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8922175879355188,15.0,973.5555555555555,10.338708279513883,39.5,0.26702605031031384,1.0,0.0,0.0,0.3540314492919616,0.340761231949408,0.0,0.0,0.0,3747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345674243157594,26.0,59.0,1.0,0.0,0.0,0.0,0.30705421142863043,8000.0,0.0,117.0,517.6666666666666,0.4250501539108797,0.6205548671040909,4.0,0.3060986113514965,0.0,1.0,2617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6456979320822301,18.0,4913.5,7.245688373094719,208.20716179378226,0.6355722167659673,1.0,1.0,15103.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_ikkr3o_success.json,flow_20260210_ikkr3o,sess_n6wf6o8,perf001,M87600475,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4880675851864134,218.72222222222223,4.0,116.33333333333333,924.0,0.5718730645691574,0.14055678738874441,3.0,0.0,0.0,3886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0478716612460963,28.0,390.88888888888886,9.977753031397176,4.0,0.5968691158273397,1.0,0.0,0.0,0.7461381729239416,0.5828717027526666,0.0,0.0,0.0,3501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3697354329069155,11.0,59.0,1.0,0.0,0.0,0.0,1.1531866082400788,8000.0,0.0,119.5,1064.0,0.3786337145103696,0.7864055417998839,2.0,0.0,0.0,1.0,3684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346632465926417,22.0,484.0,0.5,0.0,0.4892891092432744,1.0,1.0,21461.0
train,human,hybrid_model/data/auto_split/train/human/20260210_perf001_flow_20260210_knlwqq_success.json,flow_20260210_knlwqq,sess_ea0iiur,perf001,M22912809,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07652465283787413,0.5922605810233397,111.046875,4.0,99.5,421.6666666666667,0.3711892566704015,0.7582255653532044,4.0,0.3060986113514965,0.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5848045779221209,11.0,300.1875,12.338962679253067,98.1710525336036,0.275472193082774,1.0,0.0,0.0,0.24700311487655544,0.4872843154903805,0.0,0.0,0.0,3666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1843521384286404,18.0,46.0,1.0,0.0,0.0,0.0,0.31424730529693795,8000.0,0.0,92.0,608.0,0.9108038085990178,0.4755668694817527,2.0,0.0,0.0,1.0,1804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5998856077425971,14.0,144.0,12.0,0.0,1.1973427298331345,1.0,1.0,13966.0
