split,label,source_path,flow_id,session_id,performance_id,booking_id,bot_type,completion_status,is_completed,booking_flow_started,browser_hardware_concurrency,browser_screen_h,browser_screen_ratio,browser_screen_w,browser_webdriver,captcha_avg_click_duration,captcha_avg_click_interval,captcha_avg_mouse_speed,captcha_avg_straightness,captcha_click_count,captcha_click_to_hover_ratio,captcha_duration_ms,captcha_hover_avg_dwell_ms,captcha_hover_count,captcha_hover_p50_dwell_ms,captcha_hover_p95_dwell_ms,captcha_hover_revisit_rate,captcha_hover_std_dwell_ms,captcha_hover_to_click_ms_p50,captcha_hover_trusted_ratio,captcha_hover_unique_grades,captcha_hover_unique_targets,captcha_mouse_points,captcha_status_success,captcha_std_click_duration,captcha_std_click_interval,captcha_std_mouse_speed,captcha_trusted_ratio,completion_status_success,perf_actions_count,perf_avg_click_duration,perf_avg_click_interval,perf_avg_mouse_speed,perf_avg_straightness,perf_click_count,perf_click_to_hover_ratio,perf_duration_ms,perf_hover_avg_dwell_ms,perf_hover_count,perf_hover_p50_dwell_ms,perf_hover_p95_dwell_ms,perf_hover_revisit_rate,perf_hover_std_dwell_ms,perf_hover_to_click_ms_p50,perf_hover_trusted_ratio,perf_hover_unique_grades,perf_hover_unique_targets,perf_mouse_points,perf_std_click_duration,perf_std_click_interval,perf_std_mouse_speed,perf_trusted_ratio,queue_avg_click_duration,queue_avg_click_interval,queue_avg_mouse_speed,queue_avg_straightness,queue_click_count,queue_click_to_hover_ratio,queue_duration_ms,queue_hover_avg_dwell_ms,queue_hover_count,queue_hover_p50_dwell_ms,queue_hover_p95_dwell_ms,queue_hover_revisit_rate,queue_hover_std_dwell_ms,queue_hover_to_click_ms_p50,queue_hover_trusted_ratio,queue_hover_unique_grades,queue_hover_unique_targets,queue_mouse_points,queue_position_delta,queue_position_updates_count,queue_std_click_duration,queue_std_click_interval,queue_std_mouse_speed,queue_total_queue,queue_trusted_ratio,seat_avg_click_duration,seat_avg_click_interval,seat_avg_mouse_speed,seat_avg_straightness,seat_click_count,seat_click_to_hover_ratio,seat_details_count,seat_duration_ms,seat_hover_avg_dwell_ms,seat_hover_count,seat_hover_p50_dwell_ms,seat_hover_p95_dwell_ms,seat_hover_revisit_rate,seat_hover_std_dwell_ms,seat_hover_to_click_ms_p50,seat_hover_trusted_ratio,seat_hover_unique_grades,seat_hover_unique_targets,seat_mouse_points,seat_std_click_duration,seat_std_click_interval,seat_std_mouse_speed,seat_trusted_ratio,selected_seat_count,total_duration_ms
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_0e4z5x_success.json,flow_20260210_0e4z5x,sess_oy7245v,perf001,M78705188,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,87.33333333333333,1020.0,0.4699839854960558,0.13204128073708662,3.0,0.0,2918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.548960901462833,61.0,0.4831065458200094,1.0,0.0,0.0,0.1937144188864444,0.6996409683561287,0.0,0.0,3438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,56.0,1.0,0.0,0.0,0.1716113828119969,8000.0,0.0,109.0,911.0,0.3951288670840175,0.1776523839719621,9.0,0.0,2.0,9231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,17.944358444926362,277.8763214093637,0.5863415631815007,1.0,2.0,24637.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_0o2rqx_success.json,flow_20260210_0o2rqx,sess_qydwzdj,perf001,M81427819,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,101.33333333333333,796.0,0.2595356435029002,0.907924878468003,3.0,0.0,1831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.977753031397176,76.0,0.224928892315485,1.0,0.0,0.0,0.09315111643663604,0.29423128161985795,0.0,0.0,4065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,52.0,1.0,0.0,0.0,0.10876523037548438,8000.0,0.0,196.33333333333334,3963.5,1.0001166448283645,0.20390023787131767,3.0,0.0,1.0,9221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,37.791827452800185,2182.5,1.5274695234897233,1.0,1.0,28952.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_1sgneo_success.json,flow_20260210_1sgneo,sess_kjcvrie,perf001,M76448525,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,117.0,402.6666666666667,0.5409274589518331,0.8540362625821012,4.0,0.0,1766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.3707055437449,119.07793899608589,0.43950549204177514,1.0,0.0,0.0,0.133510817222471,0.1940631311656622,0.0,0.0,4584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,50.0,1.0,0.0,0.0,0.2231182907419234,8000.0,0.0,115.0,1720.0,0.43088125653227227,0.6056672673821347,2.0,0.0,1.0,3057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,0.9191581217265234,1.0,1.0,15804.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_2x0v76_success.json,flow_20260210_2x0v76,sess_3f5oyvc,perf001,M31583767,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,100.66666666666667,767.5,0.533761248614399,0.6751684172570936,3.0,0.0,2267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0276819911981905,7.5,0.5503147254900583,1.0,0.0,0.0,0.08039962250196744,0.6875140979417738,0.0,0.0,4158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,1.0,0.0,0.0,0.09474557393097616,8000.0,0.0,138.0,1784.25,0.6340614512721798,0.12406799505009486,5.0,0.0,1.0,14208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.323185047502363,539.5115267535996,0.879731517764542,1.0,1.0,28316.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_34wn0x_success.json,flow_20260210_34wn0x,sess_yfif46c,perf001,M99598939,,success,1.0,0.0,16.0,900.0,2.0,1440.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.5,469.6666666666667,0.334125276069478,0.29586553922335734,4.0,0.0,7494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,118.79768048614793,0.1147311838441212,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,8000.0,0.0,2.3333333333333335,1203.2,0.5094605217846458,0.3126777149537317,6.0,0.0,1.0,7165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.9015666369065407,1280.3250212348426,0.457255934766462,1.0,1.0,30297.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_4j5b7p_success.json,flow_20260210_4j5b7p,sess_lllwoii,perf001,M83374955,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,73.5,2729.6666666666665,0.47465122931665565,0.1708682226195732,4.0,0.0,9360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,43.384905209070126,2339.6376262622857,0.4074760868138373,1.0,0.0,0.0,0.8163487193805503,0.9861130814651935,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,1.0,0.0,0.0,0.6531702314144239,8000.0,0.0,107.0,2154.6666666666665,0.3372298180234777,0.3277689848955154,4.0,0.0,1.0,8687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,18.33030277982336,1079.3446571363982,0.5375653795557792,1.0,1.0,31724.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_4pohkr_success.json,flow_20260210_4pohkr,sess_euyitj7,perf001,M90995091,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,101.0,620.0,0.5697584228840444,0.4133662502407819,3.0,0.0,1701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.626352718795768,52.0,0.4621484604457273,1.0,0.0,0.0,0.38021919930178016,0.12149819020737256,0.0,0.0,4707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,1.0,0.0,0.0,0.43411409843131926,8000.0,0.0,99.0,591.0,0.9567259021696355,0.41853788376566575,2.0,0.0,1.0,1791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,1.2765944462659695,1.0,1.0,23954.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_57dyjr_success.json,flow_20260210_57dyjr,sess_5m5bm71,perf001,M60551233,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,132.66666666666666,808.0,0.34702803050651054,0.38267547129262525,3.0,0.0,2314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,33.06895153396242,168.0,0.33232169946680395,1.0,0.0,0.0,0.05803530228088995,0.43374167453243007,0.0,0.0,4670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,58.0,1.0,0.0,0.0,0.0802217406709803,8000.0,0.0,132.14285714285714,889.3333333333334,0.5523961726390195,0.14529522357202812,7.0,0.0,1.0,19503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,14.78830205098004,158.22733293868316,0.6685871971154901,1.0,1.0,33852.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_6nfa1v_success.json,flow_20260210_6nfa1v,sess_9mq0af3,perf001,M96306992,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,84.25,376.3333333333333,0.45836574770422805,0.3898605896607427,4.0,0.0,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.283722313813572,109.17977020594164,0.3484581419441672,1.0,0.0,0.0,0.2131190564555069,0.5539820621499814,0.0,0.0,3479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,1.0,0.0,0.0,0.32883870863399955,8000.0,0.0,109.33333333333333,436.0,0.7831064422690585,0.5324575446594124,3.0,0.0,1.0,2244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.7712361663282534,132.0,1.2172303824545525,1.0,1.0,13970.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_6z82zx_success.json,flow_20260210_6z82zx,sess_xhzfp1r,perf001,M28757711,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,98.66666666666667,792.0,0.6091696964915327,0.4879467644819111,3.0,0.0,2318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.59738536958076,144.0,0.4627525970652682,1.0,0.0,0.0,0.3189353777292688,0.3312114921707595,0.0,0.0,3388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,87.0,1.0,0.0,0.0,0.5180628506067655,8000.0,0.0,181.0,1188.0,0.26936753843299976,0.6252323585184862,3.0,0.0,2.0,5243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.854853303438128,164.0,0.36998572332186286,1.0,2.0,20869.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_80fmwb_success.json,flow_20260210_80fmwb,sess_4hv7nsv,perf001,M83953541,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,91.75,389.3333333333333,0.6788566628189504,0.49296106002392615,4.0,0.0,1740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.755317945508747,130.85700422810984,0.8952103858266268,1.0,0.0,0.0,0.3234842691256615,0.3089638505285512,0.0,0.0,3620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,88.0,1.0,0.0,0.0,0.2821116071034746,8000.0,0.0,80.0,672.0,0.7868023423921403,0.540060381948989,2.0,0.0,1.0,1491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.2477723620520504,1.0,1.0,15554.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_8woo31_success.json,flow_20260210_8woo31,sess_mvp4bdm,perf001,M52519183,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,122.66666666666667,808.0,0.4519976054691181,0.4302891615728558,3.0,0.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.856180831641264,8.0,0.35873292136727436,1.0,0.0,0.0,0.040009277154791294,0.93979833983407,0.0,0.0,3308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,81.0,1.0,0.0,0.0,0.04897341285091725,8000.0,0.0,130.33333333333334,716.0,0.3974072694155004,0.4535518927309763,3.0,0.0,2.0,3796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.338708279513881,204.0,0.37706314691224907,1.0,2.0,15935.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_akjqt8_success.json,flow_20260210_akjqt8,sess_s3e75go,perf001,M99590415,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,105.33333333333333,964.0,0.48780772539325007,0.6328148161871189,3.0,0.0,2741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.3181661333667165,52.0,0.5657110728283883,1.0,0.0,0.0,0.5017231752127431,0.4516640609411253,0.0,0.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,94.0,1.0,0.0,0.0,0.5449241095888899,8000.0,0.0,93.875,982.8571428571429,0.43587707477309645,0.1382762574300826,8.0,0.0,1.0,8607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,38.79573913460085,397.3650457599872,0.5673743847071507,1.0,1.0,21951.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_bquord_success.json,flow_20260210_bquord,sess_yjdc3v8,perf001,M76448669,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,101.33333333333333,560.0,0.4377211034727162,0.7089100333152627,3.0,0.0,1473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.542472332656507,16.0,0.32217207307590157,1.0,0.0,0.0,1.1715567735920278,0.1845403312801542,0.0,0.0,4573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,1.0,0.0,0.0,1.0253864652732858,8000.0,0.0,87.66666666666667,588.0,0.6478755454553801,0.46464658484230853,3.0,0.0,1.0,2259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.785113019775793,372.0,0.9351452298119122,1.0,1.0,14898.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_bsgvpj_success.json,flow_20260210_bsgvpj,sess_yukxmzj,perf001,M83188297,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,97.66666666666667,1027.5,0.36123446711309537,0.4169633768613852,3.0,0.0,3444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.496912521077347,108.5,0.3573891067139951,1.0,0.0,0.0,0.3301970848003149,0.34238139983106997,0.0,0.0,3071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,41.0,1.0,0.0,0.0,0.6334718807070906,8000.0,0.0,113.0,634.25,0.3657774040697224,0.39463151865669116,5.0,0.0,1.0,3894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.564090116995406,228.34006985196444,0.2999381494619369,1.0,1.0,17555.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_cl6l4q_success.json,flow_20260210_cl6l4q,sess_1r22iwr,perf001,M17586910,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,125.0,1332.0,0.5310710599218128,0.39576368130195644,3.0,0.0,3487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0710678118654755,483.0,0.42027004223640646,1.0,0.0,0.0,0.18966192965030096,0.13789487957240443,0.0,0.0,3902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.0,1.0,0.0,0.0,0.35692646617360957,8000.0,0.0,105.7,715.4444444444445,0.4543176929697814,0.10210295531161377,10.0,0.0,1.0,7814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,20.70772802602932,440.17297385639233,0.7275198950203859,1.0,1.0,22330.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_cnib57_success.json,flow_20260210_cnib57,sess_peyz14k,perf001,M22603707,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,97.66666666666667,1152.0,0.4968338985231206,0.5838789425214369,3.0,0.0,3147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.7712361663282534,112.0,0.6958374205188994,1.0,0.0,0.0,0.3064963756245254,0.2627489693720844,0.0,0.0,4647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,60.0,1.0,0.0,0.0,0.3558792993157722,8000.0,0.0,93.83333333333333,1827.4,0.5716355582649743,0.07844469033863523,6.0,0.0,1.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,8.25462833135986,1238.2147794304508,0.6792912710304624,1.0,1.0,26604.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_crx007_success.json,flow_20260210_crx007,sess_okvg6mo,perf001,M50181937,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,108.0,780.5,0.5426287661177097,0.6652020352954577,3.0,0.0,2221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.26245384677046,99.5,0.5933016156094544,1.0,0.0,0.0,0.42267811261886806,0.33277250145803244,0.0,0.0,3165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,76.0,1.0,0.0,0.0,0.4651131679423387,8000.0,0.0,98.44444444444444,610.0,0.27963293358427277,0.19676851315456834,9.0,0.0,1.0,6041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,13.047870078301933,265.8467603714591,0.3424529098328317,1.0,1.0,19201.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_d9yezp_success.json,flow_20260210_d9yezp,sess_kn6q50h,perf001,M29368993,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,119.0,748.0,0.6773401946778491,0.3117154338338134,3.0,0.0,1963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.313708498984761,12.0,0.7410110779287663,1.0,0.0,0.0,0.3436504343507029,0.10400753356536462,0.0,0.0,4622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,26.0,1.0,0.0,0.0,0.37586347608463627,8000.0,0.0,118.0,895.6666666666666,0.2909304200150675,0.7024205386803204,4.0,0.0,2.0,4240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.416455159382004,378.14400549114737,0.45644417326121095,1.0,2.0,19767.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_dh7gwk_success.json,flow_20260210_dh7gwk,sess_xj2o269,perf001,M15865440,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,98.66666666666667,1032.0,0.4488466930800805,0.5217597142460504,3.0,0.0,2842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.59738536958076,48.0,0.5145434950304575,1.0,0.0,0.0,0.4233187438010311,0.3007378493846852,0.0,0.0,4683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,97.0,1.0,0.0,0.0,0.7968735515428258,8000.0,0.0,121.0,1203.2,0.41243660537351273,0.22139773226664208,6.0,0.0,1.0,7284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,17.107503227141788,704.9557149211572,0.4767982593412333,1.0,1.0,22442.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_gzupxk_success.json,flow_20260210_gzupxk,sess_4jeq5d2,perf001,M13571243,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,116.66666666666667,640.5,0.3293784227862922,0.7135140594266104,3.0,0.0,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.338708279513883,39.5,0.26702605031031384,1.0,0.0,0.0,0.3540314492919616,0.340761231949408,0.0,0.0,3943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,59.0,1.0,0.0,0.0,0.30705421142863043,8000.0,0.0,117.0,517.6666666666666,0.4250501539108797,0.6205548671040909,4.0,0.0,1.0,2617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.245688373094719,208.20716179378226,0.6355722167659673,1.0,1.0,15299.0
train,human,model/data/raw/train/human/20260210_perf001_flow_20260210_h6vor9_success.json,flow_20260210_h6vor9,sess_giibtbl,perf001,M21836838,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,119.66666666666667,1188.0,0.4021496549235631,0.43024178071184965,3.0,0.0,2727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.441967269268172,332.0,0.45467306613540426,1.0,0.0,0.0,0.16581198944214023,0.5228544099410609,0.0,0.0,3935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,1.0,0.0,0.0,0.2067396667424557,8000.0,0.0,133.88888888888889,878.0,0.36409117291773213,0.19161458170563503,9.0,0.0,1.0,9076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,23.273468177039156,354.2146242040269,0.6927321628105817,1.0,1.0,30500.0
